;ID;texto_tweet_original;valoracion_corpus;Texto_tweet;valoracion_calculada
1942;1943;El cordón sanitario de los Populares y de los Ciudadanos en #Zaragoza a BOCS se traduce en que gracias a sus votos… https://t.co/Nd7B9tqlHt;0;cordón sanitario Populares Ciudadanos Zaragoza BOCS traduce gracias votos;0.0
1943;1944;@Tomillar63 @sabina66801497 @vlc_JI @POZI1972 @BEsquiliche @CtzenCaneSpain @ACV___ @goriladalazi @CalimeroInfante… https://t.co/5wIhBZuxRV;0;JI ;0.0
1944;1945;"🔴 ACTUALIZADA | Los vecinos de la calle Dato de #Zaragoza piden vigilancia policial ""permanente""";0;ACTUALIZADA vecinos calle Dato Zaragoza piden vigilancia policial  permanente ;-1.0
1945;1946;Zaragoza;0;Zaragoza;0.0
1946;1947;@CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/QHI5osINre;0;JI lustre ;0.0
1947;1948;@JaviSantamarta Disfrute de toda la belleza y la buena gente de  Zaragoza y siga difundiendo la verdad 💪👏👏👏;0;Disfrute toda belleza buena gente Zaragoza siga difundiendo verdad;1.0
1948;1949;@PepHernandez4 @sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @CtzenCaneSpain @ACV___… https://t.co/kN1WCjRs6U;0;lustre JI ;0.0
1949;1950;@Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/1X3lPgnDiX;0;JI lustre ;0.0
1950;1951;Este próximo domingo, nueva edición del Mercado de los Porches;0;próximo domingo  nueva edición Mercado Porches;0.0
1951;1952;Zaragoza;0;Zaragoza;0.0
1952;1953;@Tomillar63 @sabina66801497 @vlc_JI @POZI1972 @BEsquiliche @CtzenCaneSpain @ACV___ @goriladalazi @CalimeroInfante… https://t.co/xz12SSZxUC;0;JI ;0.0
1953;1954;Teruel existe https://t.co/Vjr2AUsrFI;0;Teruel existe;0.0
1954;1955;Acaba de publicar una foto en Zaragoza, Spain https://t.co/Qf3s5YOTPA;0;Acaba publicar foto Zaragoza  Spain;0.0
1955;1956;@Tomillar63 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/R4xPIZApB4;0;JI lustre ;0.0
1956;1957;@PepHernandez4 @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/jbCmGyOhh8;0;lustre ;0.0
1957;1958;@Juanma_Saez @PepHernandez4 @ACV___ @mestel9 @CtzenCaneSpain @FreeyellowMarta @DanielRodOrd @vxerocomunista… https://t.co/yRVFencwJ1;0;Saez ;0.0
1958;1959;@sabina66801497 @vlc_JI @goriladalazi @Juanma_Saez @DanielRodOrd @ACV___ @POZI1972 @FreeyellowMarta @PepHernandez4… https://t.co/5jq2N8G4gG;0;JI Saez ;0.0
1959;1960;Pronostico del tiempo para mañana February 17, 2022 en #Zaragoza. Condiciones: Partly Cloudy Temperatura máxima: 20… https://t.co/F2YzO4qTzS;0;Pronostico tiempo mañana February 17  2022 Zaragoza  Condiciones  Partly Cloudy Temperatura máxima  20;0.0
1960;1961;@aragonradio No sabía que el melón es verdura pensaba que era fruta aunque es verde sus compañeros de Aragon televi… https://t.co/jHy8qxRxi5;0;sabía melón verdura pensaba fruta aunque verde compañeros Aragon televi;0.0
1961;1962;Monumento a Los Sitios de #Zaragoza. Obra de Agustín Querol. 1908. https://t.co/bcrYp274L3;0;Monumento Sitios Zaragoza  Obra Agustín Querol  1908 ;-1.0
1962;1963;@AlejandroMery1 Quien responde por esa vida? Bachelet, el coyote Heraldo Muñoz, Satanás Piñera, el mercenario Allam… https://t.co/ZjlzInjOnN;0;responde vida  Bachelet  coyote Heraldo Muñoz  Satanás Piñera  mercenario Allam;0.0
1963;1964;Recao, el cocido viudo de Aragón apto para veganos https://t.co/PSkRqNHnos via @elcomidista https://t.co/pINA2lzVw1;0;Recao  cocido viudo Aragón apto veganos via;-1.0
1964;1965;@sabina66801497 @Tomillar63 @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/bXHiu0tnUV;0;lustre ;0.0
1965;1966;Mañana Murcia alcanzará máximas típicas de finales de #mayo. El viernes será el turno de Teruel o Valencia donde, e… https://t.co/QH3WaHtlaC;0;Mañana Murcia alcanzará máximas típicas finales mayo  viernes turno Teruel Valencia ;0.0
1966;1967;Policía detecta unos 40 miembros https://t.co/S1yB3Mmy5i activos (robos con violencia y lesiones… https://t.co/uSJvria3vk;0;Policía detecta 40 miembros activos  robos violencia lesiones;-1.0
1967;1968;@ricardo91754626 Hola hola q tal;0;Hola hola q ta;0.0
1968;1969;Tláhuac, Distrito Federal;0;Tláhuac  Distrito Federa;0.0
1969;1970;@sabina66801497 @il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @ACV___… https://t.co/QA8NWGtkLn;0;lustre JI ;0.0
1970;1971;Los Viajes de Ignis Oiassonis: NAVIDAD ZARAGOZA 2021 3 https://t.co/Wc83gntvBM;0;Viajes Ignis Oiassonis  NAVIDAD ZARAGOZA 2021 3;0.0
1971;1972;@sabina66801497 @vlc_JI @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/OCaRDu6LzU;0;JI lustre ;0.0
1972;1973;Los Viajes de Ignis Oiassonis: NAVIDAD ZARAGOZA 2021 117 VIDEO 3 https://t.co/Ypy8iqemE8;0;Viajes Ignis Oiassonis  NAVIDAD ZARAGOZA 2021 117 VIDEO 3;0.0
1973;1974;@J_Zaragoza_ El PSOE defiende gobernar con otros partidos solo si son ellos los que van a gobernar y si esos partid… https://t.co/wuxogPB7dY;0;Zaragoza PSOE defiende gobernar partidos solo si van gobernar si partid;0.0
1974;1975;⚠️ Sin cambios por el momento en el frente de TERUEL.;0;cambios momento frente TERUEL ;1.0
1975;1976;@Tomillar63 @vlc_JI @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/yYucBHNwUO;0;JI lustre ;0.0
1976;1977;@vlc_JI @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/6sMKhfzPAe;0;JI lustre ;0.0
1977;1978;#artes : Eva Armisén en Zaragoza. Bondad artística y Alegría https://t.co/jyNsV5upT6 https://t.co/4Ekd56dJx8;0;artes  Eva Armisén Zaragoza  Bondad artística Alegría;1.0
1978;1979;@J_Zaragoza_ Hay miedito....;0;Zaragoza miedito  ;0.0
1979;1980;Documentando en mi base de datos de Genealogía la presencia del apellido Velilla en Zaragoza (Central, Aragón) en l… https://t.co/FrFVwG2Vsx;0;Documentando base datos Genealogía presencia apellido Velilla Zaragoza  Central  Aragón  l;0.0
1980;1981;@Vani13C Hola guapísima;0;Hola guapísima;0.0
1981;1982; de Zaragoza;0;Zaragoza;0.0
1982;1983;" e… https://t.co/FPIjdVlKrg""";0;;0.0
1983;1984;La DGA espera captar unos 40 millones pero los ayuntamientos tienen proyectos valorados en 120 millones. Los munici… https://t.co/vdtQ51dKOk;0;DGA espera captar 40 millones ayuntamientos proyectos valorados 120 millones  munici;1.0
1984;1985;Volverá la prueba PISA - El Heraldo https://t.co/fmoKhilqAF https://t.co/q8dfrcVbwO;0;Volverá prueba PISA Heraldo;0.0
1985;1986;@CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/xam3nKEMcq;0;lustre ;0.0
1986;1987;@il_lustre @POZI1972 @Tomillar63 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @ACV___ @PeiBasque @Juanma_Saez… https://t.co/J7ASGa31GX;0;lustre JI  Saez;0.0
1987;1988;Concierto benéfico con motivo del 30 aniversario del Club Voleibol Teruel ‼️ https://t.co/sTFQ8k7V4a;0;Concierto benéfico motivo 30 aniversario Club Voleibol Teruel;0.0
1988;1989;@POZI1972 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/6M5CdwNMhq;0;JI lustre ;0.0
1989;1990;Los Viajes de Ignis Oiassonis: LA CARTUJA -- ZARAGOZA 3 https://t.co/A4DpxIc38h;0;Viajes Ignis Oiassonis  CARTUJA ZARAGOZA 3;0.0
1990;1991;@J_Zaragoza_ Si a bildu, si a los asesinos de más de 850 españoles, si a los golpistas de Cataluña que dieron un go… https://t.co/d8i45M9oRc;0;Zaragoza Si bildu  si asesinos 850 españoles  si golpistas Cataluña dieron go;-1.0
1991;1992;@PepHernandez4 @vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/ONfoR77wX7;0;JI lustre ;0.0
1992;1993;@Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/W9dzvsgK8P;0;lustre ;0.0
1993;1994;@J_Zaragoza_ Sería factible y legal, que el PSOE propusiera su candidato, ya que el PP, parece algo timorato.;0;Zaragoza factible legal  PSOE propusiera candidato  PP  parece timorato ;0.0
1994;1995;Alicante, España;0;Alicante  España;0.0
1995;1996;Los Viajes de Ignis Oiassonis: ZARAGOZA Y ALREDEDORES 3 (material archivo parque ... https://t.co/Wo7xLnASrO;0;Viajes Ignis Oiassonis  ZARAGOZA ALREDEDORES 3  material archivo parque ;0.0
1996;1997;Y la de Zaragoza la más mamona;0;Zaragoza mamona;0.0
1997;1998;(No han confirmado todavía el listado de cines que lo proyectarán, pero suponemos que alguno de Zaragoza estará inc… https://t.co/Qs45VhwWzF;0; confirmado todavía listado cines proyectarán  suponemos alguno Zaragoza inc;0.0
1998;1999;@Tomillar63 @vlc_JI @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/g579NgYDV6;0;JI lustre  Saez;0.0
1999;2000;⏰ | ¡Empieza la 2ª parte!;0;Empieza 2ª parte;0.0
2000;2001; Alvarito;0;Alvarito;0.0
2001;2002; Adri;0;Adr;0.0
2002;2003;A todos los que votáis al PP os digo;0;votáis PP digo;0.0
2003;2004;🇪🇸cσɾσɳα ∂ε αɾαɠσɳ🇪🇸;0;cσɾσɳα ε αɾαɠσɳ;0.0
2004;2005;@RonCicer Los amantes de Teruel;0;amantes Terue;0.0
2005;2006;@vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/Bg49dwd4Ba;0;JI lustre ;0.0
2006;2007;@sabina66801497 @PepHernandez4 @Tomillar63 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/zuLKRNACil;0;lustre ;0.0
2007;2008;@vlc_JI @PepHernandez4 @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/Ygv7uuE9VS;0;JI lustre ;0.0
2008;2009;@PepHernandez4 @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/xpOyjJSiR4;0;lustre ;0.0
2009;2010;@PepHernandez4 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/AJvn4BLSKp;0;JI lustre ;0.0
2010;2011;@POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/tE2cqwxrwS;0;JI lustre ;0.0
2011;2012;@vlc_JI @Tomillar63 @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/HMM9pQfx9L;0;JI lustre  Saez;0.0
2012;2013;@FatymaCaballero En Zaragoza, Aragón… o sea PSOE que estoy leyendo por aquí muchas alusiones a los gobiernos de la… https://t.co/fLMRze8ETL;0;Zaragoza  Aragón PSOE leyendo aquí muchas alusiones gobiernos;0.0
2013;2014;@bts_zaragoza Seguramente, ¡confirmarán el listado pronto, supongo! Los otros documentales y demás sí que los han p… https://t.co/gQI5DjEBKL;0;zaragoza Seguramente  confirmarán listado pronto  supongo documentales demás p;1.0
2014;2015;@Oscar_Madrigal_ @J_Zaragoza_ ¡No te rebajes a discutir con un idiota, te llevará a su terreno y en decir idioteces… https://t.co/L4hjSVHrKo;0;Madrigal Zaragoza rebajes discutir idiota  llevará terreno decir idioteces;0.0
2015;2016;@vxerocomunista @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/UBSLjcuPS7;0;JI lustre ;0.0
2016;2017;Los #dinosaurios de Teruel y Valencia vivieron en un #clima con #lluvias monzónicas;0;dinosaurios Teruel Valencia vivieron clima lluvias monzónicas;1.0
2017;2018;España;0;España;0.0
2018;2019;@Mr_morq @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/L5KsEaMb0f;0;morq JI lustre ;0.0
2019;2020;Esta es Bing Dwen Dwen, mascota oficial de los JJOO de invierno, es el producto más demandado en los portales chino… https://t.co/NNgWtZs8Dl;0;Bing Dwen Dwen  mascota oficial JJOO invierno  producto demandado portales chino;1.0
2020;2021;@Tomillar63 @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/7SptJ7xYra;0;JI lustre ;0.0
2021;2022;@POZI1972 @sabina66801497 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/QwuOx5zsb8;0;lustre ;0.0
2022;2023;Conocéis Alberite de San Juan? Es un pueblo mu majo de Zaragoza y sus buenas gentes ofrecen vivienda y trabajo si o… https://t.co/K1iZdC7sM8;0;Conocéis Alberite San Juan  pueblo mu majo Zaragoza buenas gentes ofrecen vivienda trabajo si;1.0
2023;2024;@juanjo_ramos No puede ser, si Las Palmas juega en Huesca...;0;ramos puede ser  si Palmas juega Huesca ;-1.0
2024;2025;@CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/ZQ4ETz95ta;0;JI lustre ;0.0
2025;2026;@CalimeroInfante @BEsquiliche @DanielRodOrd @sabina66801497 @POZI1972 @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/whVdTIH5Lh;0;JI lustre ;0.0
2026;2027;@PepHernandez4 @vlc_JI @Tomillar63 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/GPt1zh5mgK;0;JI lustre ;0.0
2027;2028;@vlc_JI @sabina66801497 @Tomillar63 @POZI1972 @BEsquiliche @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/pohepI4ORU;0;JI lustre ;0.0
2028;2029;@Mr_morq @POZI1972 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque… https://t.co/4TaOgn1DgU;0;morq JI lustre ;0.0
2029;2030;@Tomillar63 @vlc_JI @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___… https://t.co/f063oEX3M5;0;JI lustre ;0.0
2030;2031;@vlc_JI @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/PqF4fztwDH;0;JI lustre ;0.0
2031;2032;@vlc_JI @PepHernandez4 @Tomillar63 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/lsseJ4EZRh;0;JI lustre ;0.0
2032;2033;@sabina66801497 @PepHernandez4 @vlc_JI @Tomillar63 @BEsquiliche @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/5OE61MbUqm;0;JI lustre ;0.0
2033;2034;No te han regalado una lámpara catalítica, no pasa nada 😉, seguimos teniendo para que elijas la tuya así como tú ar… https://t.co/Wu1tFkBy3t;0;regalado lámpara catalítica  pasa  seguimos elijas así ar;1.0
2034;2035;El PP acusa a Luis Felipe de renunciar a suelo público oscense en interés del PSOE aragonés https://t.co/4mknq5m5bS vía @radiohuesca;0;PP acusa Luis Felipe renunciar suelo público oscense interés PSOE aragonés vía;0.0
2035;2036;@J_Zaragoza_ DICTADOR SECTARIO;0;Zaragoza DICTADOR SECTARIO;0.0
2036;2037;@alibratus @aragon_memes @AngelAlcorisa Eso es verdad. La lista es magnífica.;0;memes verdad  lista magnífica ;1.0
2037;2038;@Tomillar63 @sabina66801497 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/f4MPquySXi;0;JI lustre ;0.0
2038;2039;Marta Gastón, consejera de Economía, Planificación y Empleo, subraya la importancia del vehículo eléctrico para la… https://t.co/WnBPzzLxSr;0;Marta Gastón  consejera Economía  Planificación Empleo  subraya importancia vehículo eléctrico;0.0
2039;2040;"Espectacular panorámica de la Catedral de San Salvador o ""La Seo"" en #Zaragoza 😍 https://t.co/mMkUtCaN8S";0;Espectacular panorámica Catedral San Salvador  Seo  Zaragoza;1.0
2040;2041;@vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/6sbkUoneTQ;0;JI lustre ;0.0
2041;2042;@DanielRodOrd @PepHernandez4 @vlc_JI @Tomillar63 @BEsquiliche @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/Mdf2gU9ZWI;0;JI lustre ;0.0
2042;2043;🗣 Miembros de la coordinadora estatal se manifiestan en #Zaragoza para denunciar las inscripciones https://t.co/cIJwnigDq5;0;Miembros coordinadora estatal manifiestan Zaragoza denunciar inscripciones;0.0
2043;2044;@Tomillar63 @POZI1972 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/I4L50xbc04;0;lustre ;0.0
2044;2045;@fsabes @PSOE En Zaragoza ganó PSOE pero fue incapaz de pactar con ciudadanos y el resto de la izquierda.;0;Zaragoza ganó PSOE incapaz pactar ciudadanos resto izquierda ;1.0
2045;2046;@sabina66801497 @vlc_JI @77populacho @goriladalazi @Juanma_Saez @DanielRodOrd @ACV___ @POZI1972 @FreeyellowMarta… https://t.co/RV1m8s5u2f;0;JI Saez ;0.0
2046;2047;@Tomillar63 @POZI1972 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/A3M1RSRXnf;0;JI lustre  Saez;0.0
2047;2048;El *** de Yarza ha conseguido su objetivo: evitar una manifestación en la puerta del Heraldo, y blanquear un fondo… https://t.co/VsLKnCUAHe;0;Yarza conseguido objetivo  evitar manifestación puerta Heraldo  blanquear fondo;-1.0
2048;2049;@sabina66801497 @vlc_JI @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/j53CAVarnY;0;JI lustre ;0.0
2049;2050;Alguna fea pero guarra en Zaragoza?;0;Alguna fea guarra Zaragoza ;0.0
2050;2051;Tiempo previsto en Aragón desde 16-02-2022 hasta 22-02-2022. Info siempre actualizada en  https://t.co/QotkBQq48K https://t.co/8hKCrbsTm7;0;Tiempo previsto Aragón 16022022 22022022  Info siempre actualizada;0.0
2051;2052;@POZI1972 @sabina66801497 @vlc_JI @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/WDhRdEplUW;0;JI lustre ;0.0
2052;2053;El fallido ataque de José Zaragoza (PSOE) a Pablo Casado (PP) https://t.co/249mlYHOBq vía @Periodistadigit;0;fallido ataque José Zaragoza  PSOE  Pablo Casado  PP  vía;-1.0
2053;2054;@PepHernandez4 @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/KdaGfNgT2D;0;lustre ;0.0
2054;2055;https://t.co/S3ebVapaTs UN ABRAZO ALCALDE @pacodelatorrep TAMBIÉN A @nocilla Y A SU PRESIDENTE @JuanMa_Moreno Nocil… https://t.co/g7x1cKBmZ2;0;ABRAZO ALCALDE PRESIDENTE Moreno Nocil;0.0
2055;2056;@AragonCircular #AutomobilityTrends Marta Gastón, consejera de Economía, Planificación y Empleo, subraya la importa… https://t.co/1bNWywyWXG;0;AutomobilityTrends Marta Gastón  consejera Economía  Planificación Empleo  subraya importa;0.0
2056;2057;@dw_espanol no busca nada,, simplemente, se fue de paseo, con el heraldo,, publico, como cualquier, vividor, del estado,, 💯👈😊;0;espanol busca   simplemente  paseo  heraldo   publico  cualquier  vividor   ;1.0
2057;2058;@sabina66801497 @vlc_JI @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/MpJElL0yjC;0;JI lustre ;0.0
2058;2059;@POZI1972 @Tomillar63 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___ @PeiBasque @Juanma_Saez… https://t.co/tb9dXyrH8T;0;JI lustre  Saez;0.0
2059;2060;Esta tarde  @VEGAOFICIAL nos ha abierto las alas de su 'Mirlo Blanco' antes de la presentación en Zaragoza. Me qued… https://t.co/O15o0fXipm;0;tarde abierto alas  Mirlo Blanco  presentación Zaragoza  qued;0.0
2060;2061;‼ Solo al Ayuntamiento de #Zaragoza le adeuda 300.000 euros por los recibos de tasas y precios públicos ;0;Solo Ayuntamiento Zaragoza adeuda 300  000 euros recibos tasas precios públicos;0.0
2061;2062;Zaragoza;0;Zaragoza;0.0
2062;2063;@Tomillar63 @POZI1972 @BEsquiliche @sabina66801497 @DanielRodOrd @CtzenCaneSpain @il_lustre @ACV___ @PeiBasque… https://t.co/Pne1PuZmP5;0;lustre ;0.0
2063;2064;@PepHernandez4 @vlc_JI @Tomillar63 @sabina66801497 @BEsquiliche @POZI1972 @CtzenCaneSpain @il_lustre @ACV___… https://t.co/apJBe5Dpfh;0;JI lustre ;0.0
2064;2065;@POZI1972 @Tomillar63 @sabina66801497 @BEsquiliche @DanielRodOrd @CtzenCaneSpain @vlc_JI @il_lustre @ACV___… https://t.co/CZuDaISoZR;0;JI lustre ;0.0
2065;2066;@BizenFuster1 @cortes_aragon @pepesoro @CHACortes @JoaquinPalacin @isabelasobras @Vidaenlspueblos @Miguel__Jaime… https://t.co/rwLSieotWO;0;aragon Jaime;0.0
2066;2067;@ElHuffPost Aragón (donde estaban las tierras catalanas) es fundadora de España. Y lo que se encuentra en el siglo… https://t.co/VSX5yIB8HF;0;Aragón  tierras catalanas  fundadora España  encuentra siglo;0.0
